id,type,text1,text2,text3,text4,notes
A_S-F_p_ion_f,WEAPON,"A beam weapon with respectable range that can deal a rather significant level of disruption to weapons and other systems, but lacks in damage capability. This modified fighter-grade variant mounted on the Glitter has reduced range compared to the standard model.

Originally designed by the Tri-tachyon corporation to be installed on their autonomous AI fleets, unfortunately blueprints for the manufacture of this weapon were lost in the chaos of the First AI War, so they are generally only found installed on remnant vessels.",,,,
A_S-F_phantasmagoria_missile,WEAPON,"""Astonishment seized me. My bones shivered within me. My flesh trembled over me. My lips quaked. My mouth opened. My hands expanded. My knees knocked together. My blood grew chilly, and I froze with terror.""",- Testimony of the sole survivor of Incident P#4N7,,,
A_S-F_phantasmagoria_micro_missile,WEAPON,"""Astonishment seized me. My bones shivered within me. My flesh trembled over me. My lips quaked. My mouth opened. My hands expanded. My knees knocked together. My blood grew chilly, and I froze with terror.""",- Testimony of the sole survivor of Incident P#4N7,,,
A_S-F_phantasmagoria_missile_stk,WEAPON,"""Astonishment seized me. My bones shivered within me. My flesh trembled over me. My lips quaked. My mouth opened. My hands expanded. My knees knocked together. My blood grew chilly, and I froze with terror.""",- Testimony of the sole survivor of Incident P#4N7,,,
A_S-F_phantasmagoria_cutter,WEAPON,"""Optimism and hope wither before random, chaotic, and inevitable violence.""",- Sole entry in the operational manual of the Phantasmagoria.,,,
A_S-F_phantasmagoria_slicer,WEAPON,"""Optimism and hope wither before random, chaotic, and inevitable violence.""",- Sole entry in the operational manual of the Phantasmagoria.,,,
A_S-F_phantasmagoria_piercer,WEAPON,"""Optimism and hope wither before random, chaotic, and inevitable violence.""",- Sole entry in the operational manual of the Phantasmagoria.,,,
A_S-F_dis_ac,WEAPON,"Modelled on the more common Light Autocannon, but the standard kinetic shell now has a significant portion of its mass devoted to loading a specialised warhead that unleashes a burst of broad-spectrum radiation on impact, this is capable of overwhelming and disabling even hardened systems with sufficient quantities of repeat fire.",,,,
A_S-F_breaker,WEAPON,"A heavy autocannon integrated into the Gaderoga. While able to achieve an impressive rate of fire, the cluster shells this weapon loads are somewhat outdated in terms of performance against modern spaceship armour.",,,,
A_S-F_nieuport,WEAPON,"""I don't know why the blasted thing can't fire straight without being all but drowned in a high density flux field, but i'm an engineer not a theoretical physicist.""",- Overheard in Engineering,,,
A_S-F_salmson,WEAPON,"""Must be the most efficient and compact fission warhead i've ever seen. Makes you wonder why such outdated tech was refined to this degree, when there are far easier ways to make an explosive of this caliber.""",- Gunnery Officer Caitlin,,,
A_S-F_kombora,WEAPON,A missile system installed on the Gathima. The loaded munitions are mainly suited for disruption rather than damage output and the integrated autoloader allows this pressure to be maintained for extended periods.,,,,
A_S-F_zalak,WEAPON,"An unusual energy weapon system, the initial beam while somewhat potent is little more than a targeting system to confirm that a valid target is available to follow up with a spread of energy bolts.",,,,
A_S-F_klabu,WEAPON,"""Oh I won't deny that those shells with the nuclear warhead and heavy metal fragmentation jacket are highly effective, tear though armour like a knife through hot butter. But i'd sooner jump out of an airlock than work a decontamination shift in a compartment that has taken a penetrating hit from one.""",- Junior Salvage Technician Damien,,,
A_S-F_rainstorm_L,WEAPON,"An integrated missile system installed in the Grandum, features a missile autofabricator that allows for an effectively endless stream of munitions albeit at a moderate flux cost per missile.",,,,
A_S-F_rainstorm_R,WEAPON,"An integrated missile system installed in the Grandum, features a missile autofabricator that allows for an effectively endless stream of munitions albeit at a moderate flux cost per missile.",,,,
A_S-F_lilin,WEAPON,"""Initial analysis suggests that the launch coils catalyse a runaway fusion reaction in the warhead. Makes me glad we've not had any failures in the release clamps, would hate to have one of those stuck on the launch rails.""",- Weapons Technician Otto,,,
A_S-F_kabid,WEAPON,"""This is a reminder to all engineering teams that the Quantum Linkage can retain charge for up to five hours after operation. Please ensure the charge has dissipated before accessing the maintenance panels, we don't need to have another 'spontaneous degloving' incident.""",- Posted on maintenance noticeboard,,,
A_S-F_kombeo,WEAPON,"""As if it wasn't dangerous enough piloting a fighter, someone had to make this damned thing.""",- Fighter Pilot Greenan,,,
A_S-F_kombeoTwin,WEAPON,"""I quit.""",- Former Fighter Pilot Greenan,,,
A_S-F_naxdin,WEAPON,"""...Power Outage on Deck 4 Subsection 3, Engine 3 Offline, Turret 4 Disabled, Systems failure on Deck 7 Subsection 13, Conduit failure on Deck 5 Subsection 9...""",- Damage Control Report,,,
A_S-F_tereshkov_rocket,WEAPON,A novel anti-armour strike missile. The munitions house a remarkably powerful warhead for their size and with the weapons attendant autoloader can remain a constant threat throughout extended engagements.,,,,
A_S-F_gimbal,WEAPON,"Lightweight kinetic pressure missile, proves effective at causing flux pressure on hostile vessels, but is definiteively inadequate in all other aspects.

The missiles fired by this weapon are simply a small thruster and seeker package mounted to a hardened nose cone, their simplicity allows for a prodigious quantity to be stored in munitions reserves allowing for an effectively endless supply of them to be launched in combat.",,,,
A_S-F_kufikiri,WEAPON,"""Give me a gunnery crew half as smart as this cannon and we'd be set to take on an entire Hegemony Warfleet in a frigate.""",- Gunnery Officer Rockwell,,,
A_S-F_sprocket,WEAPON,"A pulse-charge warhead Heavy SRM, the Sprocket proves an effective general purpose weapon able to pose a threat to smaller craft, but with lacking effectiveness against larger targets.",,,,
A_S-F_sumake,WEAPON,"""It's a miracle that this thing doesn't gauss up the entire hull when firing, but I sure am thankful it doesn't. Magnets, how do they work eh?""",- Maintenance Tech Utsler,,,
A_S-F_coralian_core,WEAPON,"Central control node for the Coralian-class Photon Lancet nodes mounted on this ship, projects a volley of high-density photon bolts that though manipulation of energy fields are able to track hostile targets.",,,,
A_S-F_compac,WEAPON,"Derived from the Coralian-class, modifications to the field manipulators significantly reduce output of each bolt but allow for accurate tracking of missiles, making this a highly effective point defense system.",,,,
A_S-F_ir_autopulse,WEAPON,"A Twinned mount of Infrared Pulse Lasers, heavy cooling jackets mounted around the lensing arrays allow for the weapon to deliver a very high rate of fire for short periods before more coolant has to be cycled in.",,,,
A_S-F_tacLance,WEAPON,"A modification of a standard combat laser that has been converted to operate in bursts at a higher intensity, features increased penetrative power against armour but overall damage output has suffered in exchange.",,,,
A_S-F_henki_l,WEAPON,"Unloads volleys of light missiles, designed to occupy hostile point defenses the missiles lack in any real payload but are fed by a combat-rated autoloader allowing for constant pressure to be sustained.",,,,
A_S-F_henki_r,WEAPON,"Unloads volleys of light missiles, designed to occupy hostile point defenses the missiles lack in any real payload but are fed by a combat-rated autoloader allowing for constant pressure to be sustained.",,,,
A_S-F_pneuma_pod,WEAPON,"Unloads volleys of light missiles, designed to occupy hostile point defenses the missiles lack in any real payload but are fed by a combat-rated autoloader allowing for constant pressure to be sustained.",,,,
A_S-F_x-pulse,WEAPON,"Fires coherent pulses of x-rays rather than visible light. Deals respectable damage per shot, but sustaining fire can strain less powerful flux grids.

The higher frequency of the pulses fired by this weapon provide solid armour penetration capabilities compared to more common pulsed laser weapons, giving it an edge against armoured targets in exchange for it's inferior efficiency against shielding.",,,,
A_S-F_kaksos,WEAPON,"A simple and reliable twin-barreled cannon, able to lay down a barrage of fire rather efficiently. Unfortunately this weapon is lacking in both range and accuracy, making it far less practical than it might first appear.

An old weapon of the domain era. Intended as an upgrade over the Arbalest, shell caliber was reduced and the internals were completely reworked to install an autoejector system, the continued lack of an advanced cooling system means the weapon instead features a second barrel, allowing heat dissipation to be shared between the two.

The flaws with this redesigned weapon became apparent rather quickly on testing, the mounting is unable to remain stable with two off-center barrels resulting in inferior accuracy and effective range. The only reason that the weapon wasn't scrapped immediately is the sheer quantity of fire the weapon is capable of delivering, making it a superior weapon for close-in engagements.",,,,
A_S-F_chillblain,WEAPON,"""Damned thing barely scratched my paint, but those poor souls in the Invictus... May Ludd have mercy.""",- Talon Pilot Malachi Holyoak,,,
A_S-F_nasibu,WEAPON,"""Whoever had the idea for this missile launch mechanism is either deranged, or a genius. But we'll have to run live fire trials before I give my final verdict.""",- Chief Gunnery Officer Ryan Getz,,,
A_S-F_kombeo_f,WEAPON,"""As if it wasn't dangerous enough piloting a fighter, someone had to make this damned thing.""",- Fighter Pilot Greenan,,,
A_S-F_kundi,WEAPON,"""As if the flak wasn't enough, the slippery devils have these missiles too?""",- Fighter Pilot Greenan,,,
A_S-F_AURA_bolter,WEAPON,"A rapid fire autocannon integrated into the Giganberg. Delivers a constant stream of modestly powerful shells downrange, but when charged by the ships AURA system this weapon can deal some rather punishing firepower.",,,,
A_S-F_spellbind,WEAPON,"""We had the fleet in a tight formation and were pushing in to take them out. First shot broke the formation, by the third? The admiral was calling for a full retreat.""",- Captain Aubrey Maquer,,,
A_S-F_destructor,WEAPON,"Launches a salvo of heavy rockets at an extended range. Offers effective anti-armour performance best complimented with anti-shield pressure from other sources.

The loaded rockets are heavy duty and pack a powerful warhead and respectable armour. Despite their solid-fuel engines the rockets also feature a simple inertial control system allowing for basic course-correction.

A predecessor to the Hurricane MIRV Launcher, the poor tracking of the rockets and lack of raw burst potential saw it fall out of favour with Domain Armada weapons procurement, but the Destructor still retained some users, mostly in those who valued the suppressive potential offered by the system.",,,,
A_S-F_contradict,WEAPON,"Launches specialised disruptive rockets carrying a flux-discharge warhead. Combined with an autoloader it is able to offer effective value in nearly any engagement with its ability to offer modest pressure to shielding and to disable exposed subsystems on direct impacts.

The special warhead used by Contradict-Pattern rockets might appear highly advanced if you only consider the effects it can produce, but in reality it is little more than a charged flux capacitor wrapped in a layer of copper wiring.

Developed by an enteprising weapons engineer in an attempt to get value out of a large stock of mothballed Destructor Rocket Artillery, the Contradict shares the same core launch mechanism and inertial control systems, allowing for practical re-use of a significant portion of the components of the at (the time) relatively unpopular weapon.",,,,
A_S-F_gimbal_bomber,WEAPON,"A rack of lightweight kinetic missiles, proves effective at causing a burst of flux pressure on hostile vessels, but is definiteively inadequate in all other aspects.",,,,
A_S-F_sprocket_bomber,WEAPON,"A pulse-charge warhead Heavy SRM, the Sprocket proves an effective general purpose weapon able to pose a threat to smaller craft, but with lacking effectiveness against larger targets.",,,,
A_S-F_contradict_bomber_fake,WEAPON,Launches specialised disruptive rockets carrying a flux-discharge warhead. It is able to offer effective value in nearly any engagement with its ability to offer modest pressure to shielding and to disable exposed subsystems on direct impacts.,,,,
A_S-F_omer,WEAPON,"Lightweight missiles with a specialised flight control system that has them spread out in flight in an attempt to avoid point defense fire, only held back by limited warhead mass and somehat prohibitive mounting requirements.

Omer spread missiles were designed as a replacement for the common Swarmer SRM, their superior target tracking in combination with an integrated autoloader makes them highly threatening to light craft. The practical advantages they offer fail to counter-balance the cost of the weapons system, meaning that they were unable to completely replace the Swarmer but they are instead a premium alternative option.",,,,
A_S-F_aspina,WEAPON,"An improved variant of the Omer Spread Missile. Only exists hardmounted to the Rangda, as despite the overall improved performance it requires significant integration into the ships hull due to an extended autoloader design.",,,,
A_S-F_akvavit,WEAPON,"""Gravity field sensors go haywire when directed at those missiles, wildly fluctuating between negative and infinite values. I'm sure the eggheads would love it if we could take one apart to see how they work, just... make sure to remind them what happened to lab 13 last time someone tried.""",- Weapons Technician safety report,,,
A_S-F_formia_sling,WEAPON,"""Blackbox/anti-tamper measures are consistent with other encountered Formia-Pattern weapon systems. While greater analysis has been possible due to the modular nature of the weapon, all attempted scans show the weapon to be a single solid-state system with no identifiable functional components.""",- Tri-Tachyon employee 26749318,,,
A_S-F_snubmortar,WEAPON,"A short barreled high-caliber mortar that delivers high-powered warheads at a respectable rate, albeit with rather poor accuracy and effective range.",,,,
A_S-F_laaja,WEAPON,"Often considered crude and unsubtle, the Laaja delivers a spread of kinetic rounds that can easily overwhelm shield emitters through sheer volume of fire, while the sheer quantity of projectiles would make this weapon somewhat effective against missiles and fighters, it lacks a more sophisticated and modern targeting package that would allow it to automatically target them.

A common start of dockside arguments among rival gunnery crews is whether this or the Sakset Naval Rifle are the superior weapon, with one of the many common arguments being for range over raw firepower. Each weapon has its dedicated adherents and the all too often brawls that result often require the intervention of station security.",,,,
A_S-F_akvavit_lafiel,WEAPON,"Magnetically charged SRMs, when closing with their target a novel propulsion system engages that results in a somewhat erratic and unpredictable terminal flight profile.",,,,
A_S-F_copperhead,WEAPON,"An archaic anti armour weapons system, the Copperhead is a mortar loaded with lightweight missiles rather than conventional shells, resulting in above average range and accuracy, but the projectiles themselves are vulnerable to point defense fire.

There was a relatively brief era where Gun-Launcher systems were commonplace, but improvements in point-defense targeting rendered them all-but obsolete rather rapidly. The Copperhead is one of the few that remains in (comparatively) common service, it was not the most powerful such weapon but performs in a reliable and consistent manner, allowing it to meet modern standards for ship-grade weaponry.",,,,
A_S-F_macron,WEAPON,"Flings microscopic marbles of plutonium at extreme velocities, fast enough to ignite a small nuclear reaction on impact. A combination of range, velocity and accuracy make this weapon highly effective against lighter targets, but has reduced effective performance against denser armour.

Originally designed by the Tri-tachyon corporation to be installed on their autonomous AI fleets, unfortunately blueprints for the manufacture of this weapon were lost in the chaos of the First AI War, so they are generally only found installed on remnant vessels.",,,,
A_S-F_macron_single,WEAPON,"Flings microscopic marbles of plutonium at extreme velocities, fast enough to ignite a small nuclear reaction on impact. A combination of range, velocity and accuracy make this weapon highly effective against lighter targets, but has reduced effective performance against denser armour. This fighter mounted variant only features a single heavier acceleration column, which offers an increased effective range.

Originally designed by the Tri-tachyon corporation to be installed on their autonomous AI fleets, unfortunately blueprints for the manufacture of this weapon were lost in the chaos of the First AI War, so they are generally only found installed on remnant vessels.",,,,
A_S-F_formia_storm,WEAPON,"""The heaviest Formia-Pattern weapon system identified among remnant fleets. Based on what limited energy readings we have been able to obtain it appears to house a tremendously efficient capacitor array, while it would be advantageous to be able to reverse engineer such a high-density energy storage medium, destructive analysis is not advised based on the risks associated with such levels of stored potential energy.""",- Tri-Tachyon employee 26749318,,,
A_S-F_albatreos,WEAPON,"A long range artillery missile, impressive effective range allows a vessel to pose a threat to large areas of the battlefield.

Albatreos class missiles feature a specialised target tracking core that requires a delay while the missile stabilises itself and confirms target position before ignition of the solid-fuel main engine, this is the core part of how they got their name as 'Cruise Missiles' as after the initial engine burn, acceleration is significantly reduced leaving it to then 'cruise' in under power from a secondary thruster.",,,,
A_S-F_twister,WEAPON,"A rack of medium range missiles that split into a spread of light submunitions on closing with the target. Devastating against unshielded targets.

One of many late-Expansion Epoch weapon developments, the Twister is something of a smaller cousin of the Hurricane system, while lacking the raw damage potential of its larger and more popular relative the Twister offers an advantage comapred to most common small scale missile weapons, in that the spread out nature of submunitions often proves sufficient to allow them to at least partially bypass lighter point defense grids.

This weapon system features a firing rack that houses multiple missiles.",,,,
A_S-F_electroThermal_blaster,WEAPON,"Fires bolts of energy at enemy targets. Although it features high damage for its size, it suffers in terms of efficiency compared to its peers.

A small scale blaster weapon, uses a somewhat archaic thermal pre-heating stage to prime the high-energy gas ammunition, while this is more efficient than larger scale blasters and allows a lingering charge to deal some minor disruption to targets, accuracy and rate of fire are compromised in exchange.",,,,
A_S-F_sakset,WEAPON,"Fires heavy kinetic shells at an impressive range, the rounds pack a small combined pulse/shrapnel warhead that detonates on impact, resulting in impressive albeit rather flux-hungry performance against most targets.

A common start of dockside arguments among rival gunnery crews is whether this or the Laaja Spreadcannon are the superior weapon, with one of the many common arguments being for range over raw firepower. Each weapon has its dedicated adherents and the all too often brawls that result often require the intervention of station security.",,,,
A_S-F_strobe,WEAPON,"A set of rapid-cycle beam emitters installed in a triplicate housing, able to deliver consistent firepower against any target.

While the emitters used in the Strobe-class beam system are not tuned for anti-armour work, they deliver a steady and reliable stream of pulses that allow them to wear down even the thickest of armour belts through sheer repetition if nothing else.",,,,
A_S-F_cauldron,WEAPON,"A single unguided torpedo with a devastating flux-shear warhead that can pressure flux grids and disable weaponry.

Apparently an attempt to develop a sucessor to the Reaper torpedo, the advanced warhead while proving remarkably effective lacks in raw power, so failed in the intent of outclassing the Reaper but still remains a potent weapon.",,,,
A_S-F_micropulser,WEAPON,"A small scale pulse gun outfitted with both a point defense targeting system and a burst capacitor, provides respectable performance for its size.

While less accurate and efficient than more common beam based point defense weaponry, the Micro-Pulse Repeater proves a good way to round out the overall performance of a ships PD grid.",,,,
A_S-F_cockatrice,WEAPON,"The graviton-focused ion beam of the Cockatrice DEM is a terrifying example of bleeding edge Domain technology, able to leave a warship floundering with even a glancing strike.",,,,
A_S-F_termite,WEAPON,"A high-capacity short range swarming missile system designed to pressure and disable vessels, the aggressive tracking of the missiles also allows the weapon to effectively engage hostile fighter squadrons.

Intended as an upgrade over the Locust system, the Termite offers greater value against ships, but is less effective at dealing with larger numbers of fighters. The specialised tracking subroutine that causes the missiles to spread out to a significant degree means that the missiles are often able to bypass shields and less effective point defense fire.",,,,
A_S-F_moros,WEAPON,"A rack of advanced high velocity torpedoes. The payload is significantly smaller than most other torpedoes but this is compensated for with extreme velocity and a modest ammunition reserve.

The Moros high velocity torpedo features an advanced pulse detonation drive that on initiation provides a tremendous burst of speed, unfortunately this drive causes similar baryonic interference to that of an AM-catalysed warhead preventing the installation of a guidance system. The sheer velocity and small but potent warhead compensate for this, allowing exploitation of even momentary vulnerabilities.

Originally designed by the Tri-tachyon corporation to be installed on their autonomous AI fleets, unfortunately blueprints for the manufacture of this weapon were lost in the chaos of the First AI War, so they are generally only found installed on remnant vessels.",,,,
A_S-F_moros_f,WEAPON,"An advanced high velocity torpedo. The payload is significantly smaller than most other torpedoes but this is compensated for with extreme velocity.

The Moros high velocity torpedo features an advanced pulse detonation drive that on initiation provides a tremendous burst of speed, unfortunately this drive causes similar baryonic interference to that of an AM-catalysed warhead preventing the installation of a guidance system. The sheer velocity and small but potent warhead compensate for this, allowing exploitation of even momentary vulnerabilities.

Originally designed by the Tri-tachyon corporation to be installed on their autonomous AI fleets, unfortunately blueprints for the manufacture of this weapon were lost in the chaos of the First AI War, so they are generally only found installed on remnant vessels.",,,,
A_S-F_crockett,WEAPON,"Austere and straight to the point, the Crockett's ability to tear through armoured bulkheads is a true display of naval might.

This weapon pushes standard cannon design to a peak, resulting in a truly formidable weapon that outclasses many of its contemporaries.",,,,
A_S-F_cauldron_pod,WEAPON,"A pod loaded with unguided torpedoes that house devastating flux-shear warheads that are able to pressure flux grids and disable weaponry.

Apparently an attempt to develop a sucessor to the Reaper torpedo, the advanced warhead while proving remarkably effective lacks in raw power, so failed in the intent of outclassing the Reaper but still remains a potent weapon.",,,,
A_S-F_quicksand,WEAPON,"A heavy duty point defense system that delivers a withering hail of explosive tipped shells, primarily effective against smaller craft but also servicable in the role of intercepting inbound munitions.

The Quicksand is a weapon designed to tear through fighters with a brutal efficiency, the sheer volume of fire also means it can wear down starship armour with sustained fire, but a sub-par feeding mechanism causes sustained performance to be somewhat lacking.",,,,
A_S-F_silaha,WEAPON,"""A hypertrophied acceleration system, multiple layers of redundant charging coils, hardened transplutonic feed rails... yeah, it's a dream for maintenance... Just glad I don't have to deal with what happens to the poor sods on the recieving end.""",- Technician Arne Worth,,,
A_S-F_persis,WEAPON,"""Each munition carries a bundle of multi-aspect swarmers, definitely a wonder to see in action, but fitting a tracking package that good into something so small? Now that's the real magic.""",- Weapons Technician Holland,,,
A_S-F_weaver,WEAPON,"Extremely loose tolerances cause the rockets fired by this weapon to fly an erratic path in the likeness of its name, but it is at least able to apply pressure in extended engagements thanks to an attendant autoloader.

While the use of a cheap and  generally unreliable propellant might seem a foolish mistake by the designers, in real terms it means that it was possible to manufacture the rockets on-demand with common materials, allowing for an effectively limitless supply of munitions in combat, that is only limited by the speed of the autoloader drawing newly fabricated munitions up from the cargo holds.

The Weaver is largely outclassed by other missile weapons in firepower, but that was not the intent behind the design, as instead it was intended to be cheap and easily maintained by the automated systems of Domain war drones.

Despite its relatively poor performance, distribution of blueprints for the manufacture of this weapon was restricted by the Domain, likely to prevent rebels and 'freedom fighters' from being able to access cheap and easily manufacturable weaponry, as such they are generally only found installed on Domain Exploraria drones.",,,,
A_S-F_stamp,WEAPON,"The shells fired by this weapon are crude flash-forged things, typically ridden with defects. While somewhat effective against stripped armour, this weapon is otherwise definitively sub-par in all aspects other than flux efficiency.

The Stamp is largely outclassed by  modern autocannons in all respects, but that was not the intent behind the design, as instead it was intended to be cheap and easily maintained by the automated systems of Domain war drones.

Despite its relatively poor performance, distribution of blueprints for the manufacture of this weapon was restricted by the Domain, likely to prevent rebels and 'freedom fighters' from being able to access cheap and easily manufacturable weaponry, as such they are generally only found installed on Domain Exploraria drones.",,,,
A_S-F_ionDriver,WEAPON,"Fires a pair of condensed Ion bolts, able to deliver impressive distuption to the point of impact. The condensed nature of the bolts trades the traditional Ion weapon 'arcing' effect for an improvement to raw destructive potential.",,,,
A_S-F_quad_multi-lance,WEAPON,"A quad mounting of high energy beam emitters, while lacking the power throughput to allow for a continuous beam, the burst output is nothing to be trifled with.

The attached capacitor bank allows for a brief burst of firepower that can tear through armour and overwhelm lighter shield emitters with ease, but once the initial burst has been expended it will rapidly falter against more heavy duty protection.",,,,
A_S-F_heatstroke,WEAPON,"""Shields were holding fine, but then one shell snuck past... cut through a dozen bulkheads before it finally burnt itself out.""",- Ensign Kathryn McCabe,,,
A_S-F_quicksand_f,WEAPON,"A heavy duty point defense system that delivers a withering hail of explosive tipped shells, primarily effective against smaller craft but also servicable in the role of intercepting inbound munitions, this fighter-mount variant only features a single barrel, cutting fire rate in half.",,,,
A_S-F_omer_f,WEAPON,"Lightweight missiles with a specialised flight control system that has them spread out in flight in an attempt to avoid point defense fire, only held back by limited warhead mass and somehat prohibitive mounting requirements, this fighter-mount variant fires fewer missiles at a lower rate than the standard version.",,,,
,,,,,,
,,,,,,
,,,,,,
A_S-F_cyclemissilefeed,SHIP_SYSTEM,Reloads all missile weapons quickly. Generates flux when used. Does not store charges and only has a single regenerating use.,Offensive,Reloads all missile weapons quickly. Generates flux when used. Does not store charges and only has a single regenerating use.,,
A_S-F_drone_shackle,SHIP_SYSTEM,"Deploys ten drones armed with light disruption mortars. The drones can be ordered to closely guard the ship or harass nearby hostiles. Half of the drones will prioritise targeting inbound missiles and fighters, while the other half will focus on distracting and disabling ships.",Drones (midline),Deploys several drones armed with light disruption mortars.,,
A_S-F_chronostutter,SHIP_SYSTEM,Speeds up the flow of time on board the ship for a short period of time. Generates flux when used. Has multiple charges.,Special,Speeds up the flow of time on board the ship for a short period of time. Generates flux when used. Has multiple charges.,,
A_S-F_AdaptiveBurst,SHIP_SYSTEM,"Fires a burst of seeking energy projectiles, and shifts adaptive systems to also provide a boost to weapon performance.",Offensive,"Fires a burst of seeking energy projectiles, and provides a boost to weapon performance.",,
A_S-F_temporalCore,SHIP_SYSTEM,"Cycles energy into the ships Temporal Core, Reduces damage taken and Speeds up the flow of time on board the ship. Steadily generates flux when used.",Special,Reduces damage taken and Speeds up the flow of time on board the ship. Steadily generates flux when used.,,
A_S-F_dimensionalteleporter,SHIP_SYSTEM,The ship instantly teleports to any desired nearby location. Generates flux when used.,Movement,The ship instantly teleports to any desired nearby location. Generates flux when used.,,
A_S-F_drone_manacle,SHIP_SYSTEM,"Deploys twelve drones armed with disruption autocannons. The drones can be ordered to closely guard the ship or harass nearby hostiles. Half of the drones will prioritise targeting inbound missiles and fighters, while the other half will focus on distracting and disabling ships.",Drones (midline),Deploys several drones armed with light disruption autocannons.,,
A_S-F_hypershot,SHIP_SYSTEM,Massively boosts ballistic fire rate for a short period. Firing the Vunja Autocannon will also trigger additional subweapons while the system is active.,Offensive,Massively boosts ballistic fire rate for a short period. Firing the Vunja Autocannon will also trigger additional subweapons while the system is active. Every Third shot will trigger 2x 100 Kinetic damage rockets. Every Seventh shot will trigger 4x 120 Fragmentation damage missiles.,Third | 2x 100 Kinetic | Seventh | 4x 120 Fragmentation,
A_S-F_loaderOverdrive,SHIP_SYSTEM,Temporarily disables weapons in order to replenish ammo stores and then provide a very brief overclock of weapon fire rate.,Offensive,Temporarily disables weapons in order to replenish ammo stores and then provide a very brief overclock of weapon fire rate.,,
A_S-F_loaderOverdriveD,SHIP_SYSTEM,Temporarily disables weapons in order to replenish ammo stores and then provide a very brief overclock of weapon fire rate.,Offensive,Temporarily disables weapons in order to replenish ammo stores and then provide a very brief overclock of weapon fire rate.,,
A_S-F_priorityTargeting,SHIP_SYSTEM,"Engages secondary targeting system that boosts weapon performance against shields and armour, and increases the ability of weapons to disable enemy weapons and engines.",Offensive,"Engages secondary targeting system that boosts weapon performance against shields and armour, and increases the ability of weapons to disable enemy weapons and engines.",,
A_S-F_hypershot_grandum,SHIP_SYSTEM,Significantly boosts ballistic and missile fire rate for a short period. Firing the Dhoruba Missile Arrays will also trigger additional subweapons while the system is active.,Offensive,Significantly boosts ballistic and missile fire rate for a short period. Firing the Dhoruba Missile Arrays will also trigger additional subweapons while the system is active. Every Third shot will trigger 2x 120 Fragmentation damage missiles. Every Fifth shot will trigger a 600 Fragmentation damage torpedo.,Third | 2x 120 Fragmentation | Fifth | 600 Fragmentation,
A_S-F_AURA,SHIP_SYSTEM,The Active Ultimate Replace Ability System improves overall ship performance for a short period and also triggers integrated energy bolt launchers to fire a volley of homing projectiles.,Offensive,Improves overall ship performance for a short period. Also triggers internal energy bolt launchers to fire a volley of homing projectiles.,,
A_S-F_AURA_D,SHIP_SYSTEM,The Active Ultimate Replace Ability System improves overall ship performance for a short period and also triggers integrated energy bolt launchers to fire a volley of homing projectiles.,Offensive,Improves overall ship performance for a short period. Also triggers internal energy bolt launchers to fire a volley of homing projectiles.,,
A_S-F_disruptor,SHIP_SYSTEM,"Briefly overloads a nearby enemy ship, stores two charges.

Exploits weakly acausal principles poorly understood even before the Collapse. In the present day, the effects may as well be magic.

This heavyweight variant of the ""standard"" Quantum Disruptor features slightly improved range, longer disruption duration and the ability to store enough energy for multiple uses.",Offensive,"Briefly overloads a nearby enemy ship, stores two charges.",,
A_S-F_temporalBurn,SHIP_SYSTEM,Temporarily engages an engine overdrive while deploying a temporal field. Provides a massive speed boost at the expense of being unable to use shields and weapons.,Movement,Provides a massive speed boost at the expense of being unable to use shields and weapons.,,
A_S-F_temporalBurn_nebel,SHIP_SYSTEM,Temporarily engages an engine overdrive while deploying a temporal field. Provides a massive speed boost at the expense of being unable to use shields and weapons. Stores multiple charges.,Movement,Provides a massive speed boost at the expense of being unable to use shields and weapons. Stores multiple charges.,,
A_S-F_rinkaJets,SHIP_SYSTEM,Engages afterburners to greatly improve the ship's top speed. Also provides a slight boost to the ship's maneuverability. Stores multiple charges.,Movement,Provides a brief boost to top speed and maneuverability. Stores multiple charges.,,
A_S-F_amitaDrive,SHIP_SYSTEM,"Activates an overclock on the ship's Photon Accelerator Core that increases Photon Swell gain. Increases the ship's top speed and slightly speeds up the flow of time on board the ship, also provides an increase to Energy Weapon Damage that scales with current Photon Swell level. Some Photon Swell is drained when this overclock effect expires.",Offensive,"Activates an overclock on the ship's Photon Accelerator Core that increases Photon Swell gain. Increases the ship's top speed and slightly speeds up the flow of time on board the ship, also provides an increase to Energy Weapon Damage that scales with current Photon Swell level. Some Photon Swell is drained when this overclock effect expires.",,
A_S-F_quickBoost,SHIP_SYSTEM,Triggers secondary engine injectors to rapidly boost the ship in the direction of choice.,Movement,Triggers secondary engine injectors to rapidly boost the ship in the direction of choice.,,
A_S-F_quickBoost_3,SHIP_SYSTEM,Triggers secondary engine injectors to rapidly boost the ship in the direction of choice.,Movement,Triggers secondary engine injectors to rapidly boost the ship in the direction of choice.,,
A_S-F_AURA_feed,SHIP_SYSTEM,Improves overall performance of the ship and overclocks performance of launched fighters for a short period. Also charges the shots fired by the ships integrated AURA Bolter,Offensive,Improves overall performance of the ship and overclocks performance of launched fighters for a short period. Also charges the shots fired by the ships integrated AURA Bolter,,
