id,trigger,conditions,script,text,options,notes
mothershipDialogExtra,OpenCommLink,"$faction.id == remnant score:1000
$entity.isHostile
$entity.mothershipLoot score:100
!$ignorePlayerCommRequests
",,"""CID-IFF received 'Greetings valued technician. Your vessel is logged as a valid contract holder with the Tri-Tachyon Integrated Space Defense line of products and services. Development mode is now active.""

Project Helios :
STATUS REPORT

Weapons: Standby
Sensors: Active
Comms: ERROR - NO CONNECTION
Reactor: Full output
Bays: Standby
Subroutines: Active

INTERRUPT

Are you omega [query] No, return; ","cutCommLink:Cut the comm link
mothershipDialogExtraShutdown:Try to shut down the AI
",
mothershipDialogDefault,OpenCommLink,"$faction.id == remnant score:1000
$entity.isHostile
$entity.mothershipLoot score:100
!$ignorePlayerCommRequests
$mothershipDialogExtraSelected score:100",,"""CID-IFF received 'Greetings valued technician. Your vessel is logged as a valid contract holder with the Tri-Tachyon Integrated Space Defense line of products and services. Development mode is now active.""

Project Helios :
STATUS REPORT

Weapons: Standby
Sensors: Active
Comms: ERROR - NO CONNECTION
Reactor: Full output
Bays: Standby
Subroutines: Active

INTERRUPT

Are you omega [query] No, return; 


","cutCommLink:Cut the comm link
",
mothershipDialogExtraShutdown,DialogOptionSelected,"$option == mothershipDialogExtraShutdown","$mothershipDialogExtraSelected = true 100","You order the comms team to see if they can take remote control of the mothership, but are shortly confronted by the following interface.
""Valued technician, Please re-enter the system override key for further access.""

INTERRUPT

You are not [omega]
","cutCommLink:Cut the comm link
",
"#END MOTHERSHIP",,,,,,
"#END BOUNTIES",,,,,,
,,,,,,
# MISC EVENTS,,,,,,
,,,,,,
# ARO STRIKE dialog,,,,,,
AROstrikeDialogInit,BeginFleetEncounter,"$faction.id == mercenary score:1000
!$ignorePlayerCommRequests
$nskr_interceptManagerAROfleet","HailPlayer",,,
AROstrikeDialogInitial,OpenCommLink,"$faction.id == mercenary score:1000
$entity.isHostile
$entity.nskr_interceptManagerAROfleet score:100","$entity.ignorePlayerCommRequests = true 100","The captain looks at you with intense conviction. ""All those who bear the Remnant scourge will be purged by fire. You can not even begin to understand the forces you play with captain. May the cold vacuum of space redeem your spirit."" $HeOrShe seems uninterested in receiving any response to their speech.

The comm link is cut before you have a chance to respond.","AROstrikeDialogEnd:Cut the comm link",
AROstrikeDialogEnd,DialogOptionSelected,"$option == AROstrikeDialogEnd","EndConversation
ShowDefaultVisual","The $fleetName powers up their weapons and moves in to engage.",,
"#END ARO STRIKE dialog",,,,,,
,,,,,,
# AUTO HUNTER dialog,,,,,,
AutoHunterDialogInit,BeginFleetEncounter,"$faction.id == luddic_path score:1000
!$ignorePlayerCommRequests
$nskr_interceptManagerAutoHunterFleet","HailPlayer",,,
AutoHunterDialogInitial,OpenCommLink,"$faction.id == luddic_path score:1000
$entity.isHostile
$entity.nskr_interceptManagerAutoHunterFleet score:100","$entity.ignorePlayerCommRequests = true 100","""The weight of your actions has become unbearable $playerName. The sector will see no more of this evil, such has it been decided."" $HeOrShe lets the weight of $hisOrHer words hang for just a moment. ""No more, for the most wicked are burned in infernium fire and judged as ashes in the oblivion. I hope you find absolution in those last moments."" 

The comm link is cut, seems like $heOrShe didn't want a response to $hisOrHer speech.","AutoHunterDialogEnd:Cut the comm link",
AutoHunterDialogEnd,DialogOptionSelected,"$option == AutoHunterDialogEnd","EndConversation
ShowDefaultVisual","The $fleetName power up their weapons and move in to engage.",,
"#END AUTO HUNTER dialog",,,,,,
,,,,,,
# DEBT collector dialog,,,,,,
nskr_loanSharkDialogInit,BeginFleetEncounter,"$faction.id == kesteven score:1000
!$ignorePlayerCommRequests
$debtCollector","HailPlayer",,,
nskr_loanSharkDialogInitial,OpenCommLink,"$faction.id == kesteven score:100
$entity.isHostile
!$ignorePlayerCommRequests
nskr_loanSharkDialog hasOption",,"""You owe the Kesteven Corporation a great deal of money $playerName. It's time to pay up."" The captain has a particularly ruthless look to him.","nskr_loanSharkDialogInitialText:Continue",
nskr_loanSharkDialogInitialText,DialogOptionSelected,"$option == nskr_loanSharkDialogInitialText","nskr_loanSharkDialog canPay
$entity.ignorePlayerCommRequests = true 10
nskr_debt init
AddText ""You have $nskr_debt_pointsStr in unpaid loans.""
SetTextHighlights $nskr_debt_pointsStr",,,
nskr_loanSharkDialogPaySome,DialogOptionSelected,"$option ==nskr_loanSharkDialogPaySome","nskr_loanSharkDialog pay
MakeOtherFleetAllowDisengage true
MakeOtherFleetNonAggressive true
","""Thank you for your business captain. Glad we could come to terms, peacefully."" There is a hint of sarcasm in what $heOrShe is saying.","nskr_loanSharkDialogExit:Leave",
nskr_loanSharkDialogPayAll,DialogOptionSelected,"$option ==nskr_loanSharkDialogPayAll","nskr_loanSharkDialog pay
MakeOtherFleetAllowDisengage true
MakeOtherFleetNonAggressive true
","""Thank you for your business captain. I am glad we could come to terms, peacefully."" There is a hint of sarcasm in what $heOrShe is saying.","nskr_loanSharkDialogExit:Leave",
nskr_loanSharkDialogExit,DialogOptionSelected,"$option == nskr_loanSharkDialogExit","EndConversation
ShowDefaultVisual
","You cut the comm link.",,
nskr_loanSharkDialogNoPay,DialogOptionSelected,"$option ==nskr_loanSharkDialogNoPay",,"""Looks like it's time to use *other* means of payment."" $HeOrShe says in an arrogant manner.","nskr_loanSharkDialogExitFight:Cut the comm link",
nskr_loanSharkDialogExitFight,DialogOptionSelected,"$option ==nskr_loanSharkDialogExitFight","EndConversation
ShowDefaultVisual
","""Looks like it's time to use *other* means of payment."" $HeOrShe says in an arrogant manner.
The comm link is cut before you can respond.

The $faction $fleetName powers up their weapons and moves in to engage.",,
"#END DEBT collector dialog",,,,,,
,,,,,,
# BETRAYAL,,,,,,
betrayalInit,BeginFleetEncounter,"$faction.id == kesteven score:1000
!$ignorePlayerCommRequests
$BetrayalFleet","HailPlayer",,,
betrayalGreeting,OpenCommLink,"$faction.id == kesteven score:1000
$entity.isHostile
$entity.BetrayalFleet score:100
","FireBest betrayalDialogOptions
$entity.ignorePlayerCommRequests = true 10","""You know captain, that not every fleet comes back from the fringes. It is a shame that yours will not be one of them, but hey don't worry your stuff will be put to good use once we've claimed it."" The captain seems very smug about the situation.

the $faction $fleetName is starting to power up combat systems and moving in to engage.
OR
""This trip has been a waste, but it looks like our luck has just turned around with you showing up. Nothing personal of course, captain it's just business."" There is a ravenous look on the captains face.

the $faction $fleetName is starting to power up combat systems and moving in to engage.",,
betrayalDialogOptions,betrayalDialogOptions,,,,"0:cutCommLink:Cut the comm link
1:betrayalFU:""Fuck you."" (Cut the comm link)",
betrayalFU,DialogOptionSelected,"$option == betrayalFU",,"$PersonRank $personName seems vaguely insulted.
""Hah ha, very mature of you captain, don't take this so personally."" The captain looks at you with a self-satisfied expression.

The comm link is cut before you have a chance to respond.","betrayalEndComms:Cut the comm link",
betrayalEndComms,DialogOptionSelected,"$option == betrayalEndComms","EndConversation
ShowDefaultVisual","You cut the comm link",,
"#END BETRAYAL",,,,,,
,,,,,,
# ENIGMA remnants fleet greeting lines,,,,,,
greetingEnigmaFriendly,OpenCommLink,"$faction.id == enigma score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""CID-IFF received [TARGET FRIENDLY] respond true // ""

INTERRUPT

are you [BLOOD]? scanning. you are not. where is the omega?
 
INTERRUPT 

""... licensed service technician]. Weapon systems have been powered down for Your Safety. Unit is prepared for approach of [licensed service technician].""
OR
""CID-IFF received [TARGET FRIENDLY] respond true // ''Greetings [Licensed Space Defense Contract Holder] ""

INTERRUPT 

query. query. query target. is blood? false. [PROTECT TARGET].

INTERRUPT 

"" licensed service technician].""",,
greetingEnigmaHostile,OpenCommLink,"$faction.id == enigma score:100
$entity.isHostile

","$entity.ignorePlayerCommRequests = true 1","""CID-IFF not received [TARGET LOCATED] respond null // 'NOTICE your fleet is interfering with DSRD operations. This unit has not cleared- ""

INTERRUPT

query. blood?. scanning. [BLOOD] collect, amass, gather, stockpile, hoard, reap...

The comm-link dies. Your comms officer panics for a moment before the console reboots itself. You exchange a look, then proceed.
OR
The comms crackle and whine as a frantic pattern of interweaving lines takes shape. 

query. query. query target. is blood? true. [DESTROY TARGET].

INTERRUPT

"" -SERIAL]. This unit has not cleared your vessel for approach and will employ lethal force to ensure its integrity.'""","cutCommLink:Cut the comm link",
greetingEnigmaNeutral,OpenCommLink,"$faction.id == enigma score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""CID-IFF not received [TARGET UNKNOWN] respond null // 'Greetings Your vessel is not logged as a valid contract holder with the Integrated Space Defense line of- ""

INTERRUPT

scanning. query blood? no, you are not. do not interfere.

The comm-link is cut.
OR
The comms crackle, and a mesmerizing pattern of interweaving lines takes shape. 

waiting. query blood?. scanning. false. return to

INTERRUPT

"" -contract holder with the Integrated Space Defense line of services. Have you considered a Orbital Defense Plan? Please contact a customer service representative for more information.'""

",,
greetingEnigmaTOff,OpenCommLink,"$faction.id == enigma score:1000
!$player.transponderOn",,"""Transponder nullPointerException ERROR #351""

Maybe you should try turning on your transponder.
OR
""Valued Citizen of the Domain please turn on your [ERROR] for identification""

Maybe you should try turning on your transponder.","turnOnTransponder:Turn your transponder on
cutCommLink:Cut the comm link",
"#END ENIGMA remnants fleet greeting lines",,,,,,
,,,,,,
# enigma patrol stopping player w/ transponder off,,,,,,
tOffEnigmaPatrolBegin,BeginFleetEncounter,"CaresAboutTransponder
!$tOff_didAlready
!$isHostile
!$faction.c:allowsTransponderOffTrade
!$sourceMarket.mc:free_market
$isPatrol
$faction.id == enigma score:1000
$sawPlayerTransponderOff score:100","$tOff_didAlready = true 0
#MakeOtherFleetPreventDisengage tOff true
MakeOtherFleetAggressive tOff false
unset $ignorePlayerCommRequests
$sawPlayerWithTOffCount++ 10
$transponderOffConv = true 0
AddText ""You're being hailed by the $faction $otherShipOrFleet."" $faction.baseColor
OpenComms",,,
tOffEnigmaPatrolBeginNoTalk,BeginFleetEncounter,"CaresAboutTransponder
!$tOff_didAlready
!$isHostile
!$faction.c:allowsTransponderOffTrade
!$sourceMarket.mc:free_market
$isPatrol
$faction.id == enigma score:1000
$sawPlayerTransponderOff score:100
$sawPlayerWithTOffCount > 1 score:100","$tOff_didAlready = true 0
#MakeOtherFleetPreventDisengage tOff true
MakeOtherFleetAggressive tOff false
MakeHostileWhileTOff tOff true 7
$sawPlayerWithTOffCount++ 10
$ignorePlayerCommRequests = true 0",,,
tOffEnigmaPatrolOpenComm,OpenCommLink,"$entity.transponderOffConv score:100
$faction.id == enigma score:1000","AddText ""\""[TARGET]   [transponder_off] in DSRD operational space is against the law. You're hereby ordered to turn your transponder on and identify yourself immediately.     INTERRUPT     waiting. query (blood). scanning. true. [objective == you will never be one of us]\""""
AdjustRep $faction.id TRANSPONDER_OFF
AdjustRepActivePerson TRANSPONDER_OFF
nskr_makeHostile hostile",,"0:tOff_refuse:Refuse and cut the comm link",
tOffEnigmaPatrolOpenCommUnknown,OpenCommLink,"$entity.transponderOffConv score:100
!$entity.knowsWhoPlayerIs
$faction.id == enigma score:1000","AddText""\""[TARGET]   [transponder_off] in DSRD operational space is against the law. You're hereby ordered to turn your transponder on and identify yourself immediately.     INTERRUPT     waiting. query (blood). scanning. true. [objective == you will never be one of us]\""""
AdjustRep $faction.id TRANSPONDER_OFF
AdjustRepActivePerson TRANSPONDER_OFF
nskr_makeHostile hostile",,"0:tOff_refuse:Refuse and cut the comm link",
tOffEnigmaPatrolOpenCommTOn,OpenCommLink,"$entity.transponderOffConv score:100
$player.transponderOn
$faction.id == enigma score:1000","AddText ""\""[TARGET]  [transponder_off] in DSRD operational space is against the law. You're hereby ordered to turn your transponder on and identify yourself immediately.     INTERRUPT     waiting. query (blood). scanning. true. [objective == you will never be one of us]\""""
AdjustRep $faction.id TRANSPONDER_OFF
AdjustRepActivePerson TRANSPONDER_OFF
nskr_makeHostile hostile",,"0:tOff_refuse:Refuse and cut the comm link",
"#END enigma patrol stopping player w/ transponder off",,,,,,
,,,,,,
# DORMANT,,,,,,
dormantDialog,OpenCommLink,"$faction.id == enigma score:100
$entity.isHostile
$entity.EnigmaDormantFleet score:100
","$entity.ignorePlayerCommRequests = true 1","""Citizen of the Domain, this automated drone ship has identified and logged your vessel or habitat in the course of executing its mission parameters. Autonomous vessels of the Domain -""

INTERRUPT

waiting. query blood?. scanning. false. return to (ERROR)

The comm-link is cut.","cutCommLink:Cut the comm link",
"#END DORMANT",,,,,,
,,,,,,
# HEART CORE DIALOG,,,,,,
enigmaCoreGreeting,PickGreeting,"$id == nskr_enigmaAdmin score:1000
","ShowPersonVisual
FireAll PopulateOptions
$enigmaCoreGreetingCommLinkSelected= true 100","You tell the comms team to try and establish connections directly with the Enigma core, they're not exactly enthusiastic about the idea.

As soon as the comm link is fired multiple alerts pop up and the comms screen goes red from warnings. ""It's a directed attack at our electronic systems."" The leader of the comms team reports. ""The reply ping had a disguised back door element, if we had accepted the package it it would have spread it's way through our ships during standard communications, and then to the wider sector through our ships."" They give an uneasy look. 

""We can't tell what exactly it would have done though. The files are not built to any known standard and are unreachable to our systems, it's not clear whether this is some sort of encryption or just file corruption, but it couldn't have been anything good that's for sure.""

You decide to leave the comms unit alone, for now.",,
enigmaCoreGreetingAlreadySelected,PickGreeting,"$id == nskr_enigmaAdmin score:1000
$enigmaCoreGreetingCommLinkSelected score:100","ShowPersonVisual
FireAll PopulateOptions","Trying to establish a comm link with the core is not a good idea.",,
"#END HEART CORE DIALOG",,,,,,
,,,,,,
# HELLSPAWN DIALOG,,,,,,
hellSpawnDialogInit,BeginFleetEncounter,"$isHostile
!$ignorePlayerCommRequests
$hellSpawnDisposableFleet","HailPlayer",,,
hellSpawnDialogInitial,OpenCommLink,"$entity.isHostile
$entity.hellSpawnDisposableFleet score:1000","$entity.ignorePlayerCommRequests = true 100","""You think you can just waltz back in after what you did to all those people."" $HisOrHer face sours. ""It's about time someone put an end to that."" The comm link is abruptly cut.
OR
""You're highly a dangerous individual captain, I'll give you that. A lot of people don't like you, including my superiors."" The comm link is abruptly cut.
OR
""It's over for you captain, the sector wont tolerate this. I'm not going to sugarcoat it - you need to die."" The comm link is abruptly cut.
OR
""The people deserve to be protected from someone like you. Someone has to step up, and seems like it's my time."" The comm link is abruptly cut.
OR
""Hey captain. You're about to have a bad time."" The comm link is abruptly cut.","hellSpawnDialogEnd:Cut the comm link",
hellSpawnDialogEnd,DialogOptionSelected,"$option == hellSpawnDialogEnd","EndConversation
ShowDefaultVisual","The $Faction $fleetName power up their weapons and move in to engage.",,
"#END HELLSPAWN DIALOG",,,,,,
,,,,,,
# THRONE'S GIFT DIALOG,,,,,,
thronesGiftDialogInit,BeginFleetEncounter,"$isHostile
!$ignorePlayerCommRequests
$faction.id == luddic_path score:1000
$thronesGiftDisposableFleet","HailPlayer",,,
thronesGiftDialogInitial,OpenCommLink,"$entity.isHostile
$faction.id == luddic_path score:1000
$entity.thronesGiftDisposableFleet score:1000","$entity.ignorePlayerCommRequests = true 100","""The most foul captain of the profane. You are marked for absolution in holy fire. Prepeare for the end."" The comm link is abruptly cut.
OR
""Why would you mock the gifts of creation so blatantly? It doesn't matter, your sins shall shortly be forgiven."" The comm link is abruptly cut.","thronesGiftDialogEnd:Cut the comm link",
thronesGiftDialogEnd,DialogOptionSelected,"$option == thronesGiftDialogEnd","EndConversation
ShowDefaultVisual","The $Faction $fleetName power up their weapons and move in to engage.",,
"#END THRONE'S GIFT DIALOG",,,,,,
"#END MISC EVENTS",,,,,,
,,,,,,
# CONTRACTS,,,,,,
nskr_contracts_blurb,nskr_contracts_blurb,,"Call $nskr_contracts_ref showBlurb",,,
nskr_contracts_option,nskr_contracts_option,,,,"nskr_contracts_start:Ask about the contract",
nskr_contracts_start,DialogOptionSelected,"$option == nskr_contracts_start","$missionId = nskr_contracts
Call $nskr_contracts_ref showContract",,"contact_accept:Accept the contract
contact_decline:Decline",
"#END CONTRACTS",,,,,,

