name,id,tier,rarity,base value,range,damage/second,damage/shot,emp,impact,turn rate,OPs,ammo,ammo/sec,reload size,type,energy/shot,energy/second,chargeup,chargedown,burst size,burst delay,min spread,max spread,spread/shot,spread decay/sec,beam speed,proj speed,launch speed,flight time,proj hitpoints,autofireAccBonus,extraArcForAI,hints,tags,groupTag,tech/manufacturer,for weapon tooltip>>,primaryRoleStr,speedStr,trackingStr,turnRateStr,accuracyStr,customPrimary,customPrimaryHL,customAncillary,customAncillaryHL,noDPSInTooltip,number
Bloodtinge Missile Defense System,expsp_flarelauncher_crimson,,,,600,,40,100,,,,,0,,KINETIC,0,0,0,4.0,3,0.2,30,30,0,0,,300,150,10,500,,,"PD,DO_NOT_AIM,SYSTEM",,,Machina Void Shipyards,,Anti Missile,,,,,,,,,,37
Bloodtinge Missile Defense System (Fighter),expsp_flarelauncher_crimson_1,,,,600,,40,100,,,,,0,,KINETIC,0,0,0,4.0,1,0.2,30,30,0,0,,300,150,10,500,,,"PD,DO_NOT_AIM,SYSTEM",,,Machina Void Shipyards,,Anti Missile,,,,,,,,,,37
Icarus Seeker Array,expsp_icarus,,,,800,,80,50,,,,,0,,FRAGMENTATION,20,0,0,7.1,3,0.2,10,10,0,0,,600,150,10,500,,,"ANTI_FTR,DO_NOT_AIM, SYSTEM",,,Machina Void Shipyards,,Anti Fighter,,,,,Deals an additional 80 fragmentation damage on hit against fighters.,80|fragmentation,,,,37
Nano-Pillar Projector,expsp_pillar,,,2,1000,,1250,,5000,10,50,,,,KINETIC,750,,0.3,6.7,,,0,0,1,15,,2500,1000,20,1000,,,"SYSTEM,CONSERVE_1","no_drop,no_sell,no_drop_salvage,restricted",,Machina Void Shipyards,,Strike,,,,,,,,,,
Unstable Fuel Canister Teleporter,expsp_fuelminelayer,0,,200000,1000,,750,250,25,30,12,30,,,ENERGY,0,,0,3,1,,0,0,0,0,,50,50,20,750,,,SYSTEM,,,,,,,,,,,,,,,38.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graviton Slicer,expsp_energizedram,4,,,400,400,,,0,0,,,,,KINETIC,0,200,0,,,,,,,10000,,400,,,,,,SYSTEM ,,Melee,Machina Void Shipyards,,,,,,,,,,,,
Ascalon Hardpoint Cover,expsp_ascalon_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM ,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Courier Hardpoint Cover,expsp_courier_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Type 31 Cover,expsp_type31_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
Odilia AWACS Dish,expsp_dish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Incise Right Wing Cover,expsp_incisewingr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Incise Left Wing Cover,expsp_incisewingl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Incise Tail Cover,expsp_incisetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
M-220 Tail Cover,expsp_miragetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
M-220 Tail Cover(AA),expsp_miragetail_aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pummel Right Wing Cover,expsp_pummelwingr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Pummel Left Wing COver,expsp_pummelwingl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Tzaphkiel Right Wing Cover,expsp_tzaphkiel_wing_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Tzaphkiel Left Wing Cover,expsp_tzaphkiel_wing_l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Odilia Right Wing Cover,expsp_hetzercoverr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Odilia Left Wing COver,expsp_hetzercoverl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Backstab Tail Cover,expsp_backstabtail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
Abysswalker Hardpoint Cover,expsp_abysswalker_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
St. Florian Turret Cover,expsp_florian_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abysswalker Blinker,expsp_abysswalker_blinker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
MVS Blue Blinker,expsp_blinker_blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
MVS Green Blinker,expsp_blinker_green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
EW System Glow,expsp_ew_glow,,,,800,,10,100,,,,,,,ENERGY,0,0,0,0.1,10,0.1,360,360,0,0,,500,300,3,1,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
Cainhurst System Glow,expsp_cainhurst_glow,,,,800,,10,100,,,,,,,ENERGY,0,0,0,0.1,10,0.1,360,360,0,0,,500,300,3,1,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
Cainhurst Lights,expsp_cainhurst_lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
Cainhurst Hardpoint Cover,expsp_cainhurst_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Lazarus Lights,expsp_anker_lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
Principality Lights,expsp_principality_lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
Tzaphkiel Lights,expsp_tzaphkiel_lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominion Lights,expsp_dominion_lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
Excalibur II Lights,expsp_dominion_belka_lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquinas System Glow,expsp_scholar_glow,,,,800,,10,100,,,,,,,ENERGY,0,0,0,0.1,10,0.1,360,360,0,0,,500,300,3,1,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
Aquinas Lights,expsp_scholarmvs_lights,,,,800,,10,100,,,,,,,ENERGY,0,0,0,0.1,10,0.1,360,360,0,0,,500,300,3,1,,,SYSTEM,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,36
Vernier Thruster,expsp_vernier,,,,100,50,,,,,,,,,ENERGY,,,,10,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulsar Burst Laser (Right),expsp_pulsarburstr,2,,600,450,400,,,0,100,7,6,0.75,3,ENERGY,,200,0.1,0.3,0.25,0.5,,,,,10000,,,,,,,"PD,PD_ALSO,IGNORES_FLARES","no_drop,no_sell,no_drop_salvage,restricted",,,,General,,,,,,,,,,19.6
Pulsar Burst Laser (Left),expsp_pulsarburstl,2,,600,450,400,,,0,100,7,6,0.75,3,ENERGY,,200,0.1,0.3,0.25,0.5,,,,,10000,,,,,,,"PD,PD_ALSO,IGNORES_FLARES","no_drop,no_sell,no_drop_salvage,restricted",,,,General,,,,,,,,,,19.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raze Right Wing,expsp_razewingr,0,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
Raze Left Wing,expsp_razewingl,0,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,"no_drop,no_sell,no_drop_salvage,restricted",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tap Swarm Missile Launcher (System),expsp_tap_system,,,,1500,,160,80,,,,,0,,FRAGMENTATION,0,0,0,0.1,6,0.1,0,0,0,0,,375,300,5,100,,,SYSTEM,,,,,,,,,,,,,,,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEW BLASTER,expsp_asciitpc,0,,10,1000,,200,50,0,0,,30,1.2,,ENERGY,90,,0,0.18,1,,0,6,1,10,,1000,,,,,,"SYSTEM,SHOW_IN_CODEX","no_drop,no_sell,no_drop_salvage",TPC_only,Machina Void Shipyards,,General,,,,,,,,,,40
BLAM ROCKET LAUNCHER,expsp_blam,0,,1200,1500,,150,,5,30,10,,,,HIGH_EXPLOSIVE,0,,0,0.5,1,,0,0,0,0,,600,200,5,250,,,,"utility8, rocket13, strike7,restricted",,Unknown,,Pressure,Fast,None,,,,,,,,12.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
